Orthogroup	Duplications (all)	Duplications (50% support)
OG0006977	0	0
OG0006978	0	0
OG0006979	2	2
OG0006980	0	0
OG0006981	0	0
OG0006982	0	0
OG0006983	0	0
OG0006984	0	0
OG0006985	0	0
OG0006986	0	0
OG0006987	0	0
OG0006988	1	1
OG0006989	0	0
OG0006990	0	0
OG0006991	0	0
OG0006992	0	0
OG0006993	0	0
OG0006994	1	1
OG0006995	1	1
OG0006996	0	0
OG0006997	1	1
OG0006998	0	0
OG0006999	0	0
OG0007000	0	0
OG0007001	0	0
OG0007002	0	0
OG0007003	1	0
OG0007004	1	1
OG0007005	0	0
OG0007006	0	0
OG0007007	0	0
OG0007008	0	0
OG0007009	0	0
OG0007010	0	0
OG0007011	0	0
OG0007012	0	0
OG0007013	0	0
OG0007014	0	0
OG0007015	1	1
OG0007016	0	0
OG0007017	0	0
OG0007018	0	0
OG0007019	0	0
OG0007020	0	0
OG0007021	0	0
OG0007022	0	0
OG0007023	0	0
OG0007024	1	1
OG0007025	3	3
OG0007026	0	0
OG0007027	0	0
OG0007028	0	0
OG0007029	0	0
OG0007030	0	0
OG0007031	0	0
OG0007032	0	0
OG0007033	0	0
OG0007034	0	0
OG0007035	0	0
OG0007036	0	0
OG0007037	0	0
OG0007038	0	0
OG0007039	0	0
OG0007040	0	0
OG0007041	0	0
OG0007042	1	1
OG0007043	0	0
OG0007044	0	0
OG0007045	0	0
OG0007046	0	0
OG0007047	0	0
OG0007048	0	0
OG0007049	2	2
OG0007050	1	1
OG0007051	0	0
OG0007052	0	0
OG0007053	0	0
OG0007054	0	0
OG0007055	1	1
OG0007056	1	1
OG0007057	0	0
OG0007058	0	0
OG0007059	1	1
OG0007060	0	0
OG0007061	0	0
OG0007062	0	0
OG0007063	0	0
OG0007064	0	0
OG0007065	0	0
OG0007066	0	0
OG0007067	0	0
OG0007068	0	0
OG0007069	0	0
OG0007070	0	0
OG0007071	0	0
OG0007072	0	0
OG0007073	0	0
OG0007074	0	0
OG0007075	0	0
OG0007076	0	0
OG0007077	0	0
OG0007078	0	0
OG0007079	0	0
OG0007080	0	0
OG0007081	0	0
OG0007082	0	0
OG0007083	0	0
OG0007084	0	0
OG0007085	0	0
OG0007086	0	0
OG0007087	0	0
OG0007088	0	0
OG0007089	0	0
OG0007090	0	0
OG0007091	0	0
OG0007092	1	1
OG0007093	1	1
OG0007094	0	0
OG0007095	2	2
OG0007096	0	0
OG0007097	1	1
OG0007098	0	0
OG0007099	5	5
OG0007100	0	0
OG0007101	0	0
OG0007102	0	0
OG0007103	1	1
OG0007104	0	0
OG0007105	0	0
OG0007106	0	0
OG0007107	2	2
OG0007108	4	4
OG0007109	0	0
OG0007110	1	1
OG0007111	0	0
OG0007112	0	0
OG0007113	0	0
OG0007114	0	0
OG0007115	0	0
OG0007116	0	0
OG0007117	0	0
OG0007118	0	0
OG0007119	0	0
OG0007120	0	0
OG0007121	0	0
OG0007122	0	0
OG0007123	1	1
OG0007124	0	0
OG0007125	0	0
OG0007126	0	0
OG0007127	0	0
OG0007128	0	0
OG0007129	0	0
OG0007130	0	0
OG0007131	0	0
OG0007132	0	0
OG0007133	0	0
OG0007134	0	0
OG0007135	0	0
OG0007136	1	1
OG0007137	0	0
OG0007138	0	0
OG0007139	0	0
OG0007140	0	0
OG0007141	1	1
OG0007142	0	0
OG0007143	0	0
OG0007144	2	2
OG0007145	0	0
OG0007146	1	1
OG0007147	0	0
OG0007148	0	0
OG0007149	0	0
OG0007150	0	0
OG0007151	0	0
OG0007152	1	1
OG0007153	0	0
OG0007154	0	0
OG0007155	0	0
OG0007156	0	0
OG0007157	1	1
OG0007158	0	0
OG0007159	0	0
OG0007160	0	0
OG0007161	0	0
OG0007162	0	0
OG0007163	0	0
OG0007164	0	0
OG0007165	0	0
OG0007166	1	1
OG0007167	0	0
OG0007168	0	0
OG0007169	1	1
OG0007170	0	0
OG0007171	0	0
OG0007172	0	0
OG0007173	0	0
OG0007174	0	0
OG0007175	0	0
OG0007176	0	0
OG0007177	0	0
OG0007178	1	1
OG0007179	0	0
OG0007180	0	0
OG0007181	0	0
OG0007182	0	0
OG0007183	0	0
OG0007184	0	0
OG0007185	0	0
OG0007186	5	5
OG0007187	0	0
OG0007188	3	3
OG0007189	0	0
OG0007190	0	0
OG0007191	0	0
OG0007192	0	0
OG0007193	0	0
OG0007194	0	0
OG0007195	1	1
OG0007196	0	0
OG0007197	0	0
OG0007198	0	0
OG0007199	0	0
OG0007200	1	1
OG0007201	0	0
OG0007202	0	0
OG0007203	0	0
OG0007204	0	0
OG0007205	0	0
OG0007206	0	0
OG0007207	0	0
OG0007208	0	0
OG0007209	0	0
OG0007210	0	0
OG0007211	0	0
OG0007212	0	0
OG0007213	0	0
OG0007214	0	0
OG0007215	0	0
OG0007216	0	0
OG0007217	0	0
OG0007218	5	5
OG0007219	0	0
OG0007220	0	0
OG0007221	0	0
OG0007222	0	0
OG0007223	1	1
OG0007224	0	0
OG0007225	1	1
OG0007226	0	0
OG0007227	0	0
OG0007228	0	0
OG0007229	0	0
OG0007230	1	1
OG0007231	0	0
OG0007232	0	0
OG0007233	1	1
OG0007234	0	0
OG0007235	0	0
OG0007236	1	1
OG0007237	1	1
OG0007238	0	0
OG0007239	0	0
OG0007240	1	1
OG0007241	1	1
OG0007242	0	0
OG0007243	0	0
OG0007244	0	0
OG0007245	0	0
OG0007246	0	0
OG0007247	0	0
OG0007248	0	0
OG0007249	1	1
OG0007250	0	0
OG0007251	0	0
OG0007252	0	0
OG0007253	0	0
OG0007254	3	3
OG0007255	0	0
OG0007256	0	0
OG0007257	0	0
OG0007258	0	0
OG0007259	0	0
OG0007260	1	1
OG0007261	0	0
OG0007262	0	0
OG0007263	0	0
OG0007264	0	0
OG0007265	0	0
OG0007266	0	0
OG0007267	0	0
OG0007268	0	0
OG0007269	0	0
OG0007270	0	0
OG0007271	1	1
OG0007272	0	0
OG0007273	0	0
OG0007274	0	0
OG0007275	0	0
OG0007276	1	1
OG0007277	3	3
OG0007278	0	0
OG0007279	0	0
OG0007280	0	0
OG0007281	0	0
OG0007282	4	4
OG0007283	0	0
OG0007284	0	0
OG0007285	0	0
OG0007286	0	0
OG0007287	0	0
OG0007288	0	0
OG0007289	0	0
OG0007290	0	0
OG0007291	0	0
OG0007292	0	0
OG0007293	0	0
OG0007294	0	0
OG0007295	0	0
OG0007296	0	0
OG0007297	0	0
OG0007298	0	0
OG0007299	0	0
OG0007300	0	0
OG0007301	0	0
OG0007302	1	1
OG0007303	0	0
OG0007304	0	0
OG0007305	0	0
OG0007306	0	0
OG0007307	1	1
OG0007308	1	1
OG0007309	1	1
OG0007310	1	1
OG0007311	0	0
OG0007312	0	0
OG0007313	1	1
OG0007314	1	1
OG0007315	0	0
OG0007316	0	0
OG0007317	0	0
OG0007318	0	0
OG0007319	0	0
OG0007320	1	1
OG0007321	0	0
OG0007322	0	0
OG0007323	0	0
OG0007324	0	0
OG0007325	0	0
OG0007326	0	0
OG0007327	0	0
OG0007328	1	1
OG0007329	0	0
OG0007330	1	1
OG0007331	0	0
OG0007332	0	0
OG0007333	1	1
OG0007334	0	0
OG0007335	0	0
OG0007336	0	0
OG0007337	2	2
OG0007338	1	1
OG0007339	0	0
OG0007340	0	0
OG0007341	0	0
OG0007342	0	0
OG0007343	0	0
OG0007344	0	0
OG0007345	0	0
OG0007346	0	0
OG0007347	0	0
OG0007348	0	0
OG0007349	0	0
OG0007350	0	0
OG0007351	0	0
OG0007352	0	0
OG0007353	0	0
OG0007354	0	0
OG0007355	0	0
OG0007356	1	1
OG0007357	1	1
OG0007358	0	0
OG0007359	0	0
OG0007360	0	0
OG0007361	0	0
OG0007362	0	0
OG0007363	0	0
OG0007364	0	0
OG0007365	0	0
OG0007366	0	0
OG0007367	1	1
OG0007368	0	0
OG0007369	0	0
OG0007370	0	0
OG0007371	0	0
OG0007372	0	0
OG0007373	2	2
OG0007374	2	2
OG0007375	1	1
OG0007376	0	0
OG0007377	0	0
OG0007378	2	2
OG0007379	1	1
OG0007380	0	0
OG0007381	0	0
OG0007382	0	0
OG0007383	0	0
OG0007384	0	0
OG0007385	1	1
OG0007386	0	0
OG0007387	0	0
OG0007388	0	0
OG0007389	0	0
OG0007390	0	0
OG0007391	0	0
OG0007392	0	0
OG0007393	1	1
OG0007394	0	0
OG0007395	1	1
OG0007396	0	0
OG0007397	0	0
OG0007398	0	0
OG0007399	0	0
OG0007400	0	0
OG0007401	0	0
OG0007402	1	1
OG0007403	0	0
OG0007404	0	0
OG0007405	1	1
OG0007406	0	0
OG0007407	0	0
OG0007408	1	1
OG0007409	0	0
OG0007410	0	0
OG0007411	0	0
OG0007412	1	1
OG0007413	0	0
OG0007414	0	0
OG0007415	1	1
OG0007416	1	1
OG0007417	0	0
OG0007418	0	0
OG0007419	0	0
OG0007420	0	0
OG0007421	0	0
OG0007422	1	1
OG0007423	0	0
OG0007424	0	0
OG0007425	1	1
OG0007426	2	2
OG0007427	0	0
OG0007428	0	0
OG0007429	0	0
OG0007430	0	0
OG0007431	1	1
OG0007432	0	0
OG0007433	0	0
OG0007434	1	1
OG0007435	0	0
OG0007436	0	0
OG0007437	0	0
OG0007438	0	0
OG0007439	0	0
OG0007440	0	0
OG0007441	0	0
OG0007442	0	0
OG0007443	1	1
OG0007444	0	0
OG0007445	0	0
OG0007446	0	0
OG0007447	2	2
OG0007448	0	0
OG0007449	1	1
OG0007450	1	1
OG0007451	1	1
OG0007452	0	0
OG0007453	0	0
OG0007454	0	0
OG0007455	0	0
OG0007456	1	1
OG0007457	0	0
OG0007458	0	0
OG0007459	0	0
OG0007460	0	0
OG0007461	0	0
OG0007462	0	0
OG0007463	0	0
OG0007464	0	0
OG0007465	1	1
OG0007466	0	0
OG0007467	0	0
OG0007468	1	1
OG0007469	0	0
OG0007470	0	0
OG0007471	0	0
OG0007472	0	0
OG0007473	0	0
OG0007474	0	0
OG0007475	0	0
OG0007476	1	1
OG0007477	0	0
OG0007478	1	1
OG0007479	0	0
OG0007480	0	0
OG0007481	0	0
OG0007482	0	0
OG0007483	0	0
OG0007484	0	0
OG0007485	0	0
OG0007486	3	3
OG0007487	0	0
OG0007488	3	3
OG0007489	0	0
OG0007490	0	0
OG0007491	5	5
OG0007492	0	0
OG0007493	0	0
OG0007494	0	0
OG0007495	0	0
OG0007496	0	0
OG0007497	0	0
OG0007498	0	0
OG0007499	0	0
OG0007500	1	1
OG0007501	0	0
OG0007502	0	0
OG0007503	0	0
OG0007504	0	0
OG0007505	0	0
OG0007506	0	0
OG0007507	0	0
OG0007508	0	0
OG0007509	0	0
OG0007510	1	1
OG0007511	1	1
OG0007512	0	0
OG0007513	0	0
OG0007514	0	0
OG0007515	1	1
OG0007516	0	0
OG0007517	0	0
OG0007518	1	1
OG0007519	0	0
OG0007520	0	0
OG0007521	1	1
OG0007522	0	0
OG0007523	2	2
OG0007524	0	0
OG0007525	0	0
OG0007526	0	0
OG0007527	1	1
OG0007528	0	0
OG0007529	1	1
OG0007530	0	0
OG0007531	0	0
OG0007532	0	0
OG0007533	0	0
OG0007534	0	0
OG0007535	0	0
OG0007536	0	0
OG0007537	0	0
OG0007538	0	0
OG0007539	0	0
OG0007540	3	3
OG0007541	4	4
OG0007542	0	0
OG0007543	0	0
OG0007544	0	0
OG0007545	1	1
OG0007546	1	1
OG0007547	0	0
OG0007548	1	1
OG0007549	0	0
OG0007550	0	0
OG0007551	0	0
OG0007552	0	0
OG0007553	1	1
OG0007554	0	0
OG0007555	0	0
OG0007556	0	0
OG0007557	0	0
OG0007558	0	0
OG0007559	1	1
OG0007560	0	0
OG0007561	0	0
OG0007562	0	0
OG0007563	0	0
OG0007564	0	0
OG0007565	0	0
OG0007566	0	0
OG0007567	0	0
OG0007568	5	5
OG0007569	0	0
OG0007570	0	0
OG0007571	1	1
OG0007572	0	0
OG0007573	1	1
OG0007574	0	0
OG0007575	1	1
OG0007576	0	0
OG0007577	0	0
OG0007578	0	0
OG0007579	0	0
OG0007580	0	0
OG0007581	0	0
OG0007582	0	0
OG0007583	1	1
OG0007584	0	0
OG0007585	1	1
OG0007586	0	0
OG0007587	0	0
OG0007588	0	0
OG0007589	0	0
OG0007590	0	0
OG0007591	0	0
OG0007592	0	0
OG0007593	0	0
OG0007594	0	0
OG0007595	0	0
OG0007596	0	0
OG0007597	0	0
OG0007598	0	0
OG0007599	1	1
OG0007600	0	0
OG0007601	0	0
OG0007602	0	0
OG0007603	0	0
OG0007604	0	0
OG0007605	0	0
OG0007606	0	0
OG0007607	0	0
OG0007608	0	0
OG0007609	0	0
OG0007610	0	0
OG0007611	0	0
OG0007612	1	1
OG0007613	0	0
OG0007614	0	0
OG0007615	0	0
OG0007616	1	1
OG0007617	0	0
OG0007618	0	0
OG0007619	0	0
OG0007620	1	1
OG0007621	0	0
OG0007622	0	0
OG0007623	0	0
OG0007624	0	0
OG0007625	0	0
OG0007626	0	0
OG0007627	1	1
OG0007628	0	0
OG0007629	0	0
OG0007630	0	0
OG0007631	0	0
OG0007632	0	0
OG0007633	1	1
OG0007634	0	0
OG0007635	0	0
OG0007636	0	0
OG0007637	1	1
OG0007638	0	0
OG0007639	1	1
OG0007640	0	0
OG0007641	1	1
OG0007642	0	0
OG0007643	0	0
OG0007644	0	0
OG0007645	0	0
OG0007646	0	0
OG0007647	1	1
OG0007648	1	1
OG0007649	0	0
OG0007650	0	0
OG0007651	0	0
OG0007652	0	0
OG0007653	0	0
OG0007654	0	0
OG0007655	0	0
OG0007656	0	0
OG0007657	1	1
OG0007658	2	2
OG0007659	0	0
OG0007660	0	0
OG0007661	0	0
OG0007662	0	0
OG0007663	0	0
OG0007664	0	0
OG0007665	0	0
OG0007666	0	0
OG0007667	0	0
OG0007668	0	0
OG0007669	0	0
OG0007670	0	0
OG0007671	0	0
OG0007672	0	0
OG0007673	1	1
OG0007674	0	0
OG0007675	0	0
OG0007676	0	0
OG0007677	0	0
OG0007678	0	0
OG0007679	0	0
OG0007680	0	0
OG0007681	0	0
OG0007682	0	0
OG0007683	0	0
OG0007684	0	0
OG0007685	0	0
OG0007686	0	0
OG0007687	1	1
OG0007688	0	0
OG0007689	0	0
OG0007690	0	0
OG0007691	1	1
OG0007692	3	3
OG0007693	1	1
OG0007694	4	4
OG0007695	4	4
OG0007696	1	1
OG0007697	1	1
OG0007698	1	1
OG0007699	1	1
OG0007700	6	6
OG0007701	1	1
OG0007702	1	1
OG0007703	5	5
OG0007704	1	1
OG0007705	1	1
OG0007706	1	1
OG0007707	1	1
OG0007708	3	3
OG0007709	1	1
OG0007710	5	5
OG0007711	4	4
OG0007712	5	5
OG0007713	1	1
OG0007714	1	1
OG0007715	6	6
OG0007716	1	1
OG0007717	1	1
OG0007718	1	1
OG0007719	1	1
OG0007720	4	4
OG0007721	5	5
OG0007722	3	3
OG0007723	1	1
OG0007724	3	3
OG0007725	2	2
OG0007726	5	5
OG0007727	3	3
OG0007728	2	2
OG0007729	4	4
OG0007730	1	1
OG0007731	1	1
OG0007732	2	2
OG0007733	1	1
OG0007734	3	3
OG0007735	1	1
OG0007736	2	2
OG0007737	1	1
OG0007738	1	1
OG0007739	1	1
OG0007740	2	2
OG0007741	1	1
OG0007742	1	1
OG0007743	2	2
OG0007744	4	4
OG0007745	1	1
OG0007746	1	1
OG0007747	5	5
OG0007748	2	2
OG0007749	2	2
OG0007750	1	1
OG0007751	5	5
OG0007752	1	1
OG0007753	1	1
OG0007754	1	1
OG0007755	1	1
OG0007756	2	2
OG0007757	2	2
OG0007758	4	4
OG0007759	2	2
OG0007760	5	5
OG0007761	1	1
OG0007762	2	2
OG0007763	1	1
OG0007764	1	1
OG0007765	1	1
OG0007766	5	5
OG0007767	3	3
OG0007768	2	2
OG0007769	2	2
OG0007770	3	3
OG0007771	1	1
OG0007772	1	1
OG0007773	1	1
OG0007774	1	1
OG0007775	1	1
OG0007776	1	1
OG0007777	1	1
OG0007778	1	1
OG0007779	3	3
OG0007780	1	1
OG0007781	1	1
OG0007782	3	3
OG0007783	1	0
OG0007784	1	1
OG0007785	1	1
OG0007786	6	6
OG0007787	4	4
OG0007788	3	3
OG0007789	4	4
OG0007790	3	3
OG0007791	1	1
OG0007792	4	4
OG0007793	3	3
OG0007794	2	2
OG0007795	1	1
OG0007796	1	1
OG0007797	1	1
OG0007798	1	1
OG0007799	4	4
OG0007800	2	2
OG0007801	1	1
OG0007802	1	1
OG0007803	1	1
OG0007804	1	1
OG0007805	1	1
OG0007806	1	1
OG0007807	5	5
OG0007808	2	2
OG0007809	3	3
OG0007810	1	1
OG0007811	1	1
OG0007812	3	3
OG0007813	5	5
OG0007814	5	5
OG0007815	1	1
OG0007816	1	1
OG0007817	1	1
OG0007818	1	1
OG0007819	1	1
OG0007820	1	1
OG0007821	1	1
OG0007822	1	1
OG0007823	3	3
OG0007824	5	5
OG0007825	1	1
OG0007826	1	1
OG0007827	1	1
OG0007828	1	1
OG0007829	4	4
OG0007830	2	2
OG0007831	2	2
OG0007832	2	2
OG0007833	1	1
OG0007834	1	1
OG0007835	1	1
OG0007836	1	0
OG0007837	2	2
OG0007838	2	2
OG0007839	1	1
OG0007840	3	3
OG0007841	3	3
OG0007842	1	1
OG0007843	1	1
OG0007844	1	1
OG0007845	1	1
OG0007846	1	1
OG0007847	2	2
OG0007848	1	1
OG0007849	1	1
OG0007850	1	0
OG0007851	2	2
OG0007852	1	1
OG0007853	1	1
OG0007854	1	1
OG0007855	3	3
OG0007856	2	2
OG0007857	1	1
OG0007858	2	2
OG0007859	5	5
OG0007860	1	1
OG0007861	4	4
OG0007862	1	1
OG0007863	3	3
OG0007864	4	4
OG0007865	6	6
OG0007866	5	5
OG0007867	2	2
OG0007868	1	1
OG0007869	5	5
OG0007870	1	1
OG0007871	1	1
OG0007872	4	4
OG0007873	3	3
OG0007874	2	2
OG0007875	1	1
OG0007876	1	1
OG0007877	1	1
OG0007878	2	2
OG0007879	1	1
OG0007880	1	1
OG0007881	5	5
OG0007882	1	1
OG0007883	1	1
OG0007884	5	5
OG0007885	1	1
OG0007886	1	1
OG0007887	1	0
OG0007888	2	2
OG0007889	4	4
OG0007890	1	1
OG0007891	1	1
OG0007892	2	2
OG0007893	3	3
OG0007894	6	6
OG0007895	2	2
OG0007896	1	1
OG0007897	2	2
OG0007898	1	1
OG0007899	4	4
OG0007900	1	1
OG0007901	2	2
OG0007902	1	1
OG0007903	5	5
OG0007904	1	1
OG0007905	5	5
OG0007906	1	1
OG0007907	1	0
OG0007908	1	1
OG0007909	1	1
OG0007910	1	1
OG0007911	1	1
OG0007912	1	1
OG0007913	1	1
OG0007914	4	4
OG0007915	1	1
OG0007916	1	1
OG0007917	2	2
OG0007918	1	1
OG0007919	1	1
OG0007920	1	1
OG0007921	1	1
OG0007922	1	0
OG0007923	1	1
OG0007924	1	1
OG0007925	2	2
OG0007926	1	1
OG0007927	1	1
OG0007928	1	1
OG0007929	1	1
OG0007930	1	1
OG0007931	2	2
OG0007932	1	1
OG0007933	1	1
OG0007934	2	2
OG0007935	2	2
OG0007936	1	1
OG0007937	1	1
OG0007938	1	1
OG0007939	1	1
OG0007940	2	2
OG0007941	1	1
OG0007942	1	1
OG0007943	3	3
OG0007944	1	1
OG0007945	1	1
OG0007946	2	2
OG0007947	1	1
OG0007948	2	2
OG0007949	2	2
OG0007950	1	1
OG0007951	2	2
OG0007952	1	1
OG0007953	1	1
OG0007954	1	1
OG0007955	1	1
OG0007956	1	1
OG0007957	1	1
OG0007958	2	2
OG0007959	1	1
OG0007960	2	2
OG0007961	3	3
OG0007962	1	1
OG0007963	5	5
OG0007964	1	1
OG0007965	6	6
OG0007966	2	2
OG0007967	1	1
OG0007968	1	1
OG0007969	1	1
OG0007970	3	3
OG0007971	5	5
OG0007972	5	5
OG0007973	3	3
OG0007974	5	5
OG0007975	4	4
OG0007976	4	4
OG0007977	5	5
OG0007978	4	4
OG0007979	5	5
OG0007980	5	5
OG0007981	1	1
OG0007982	1	1
OG0007983	1	1
OG0007984	1	1
OG0007985	1	1
OG0007986	2	2
OG0007987	3	3
OG0007988	1	1
OG0007989	1	1
OG0007990	1	1
OG0007991	1	1
OG0007992	1	1
OG0007993	3	3
OG0007994	5	5
OG0007995	1	1
OG0007996	2	2
OG0007997	2	2
OG0007998	2	1
OG0007999	6	6
OG0008000	6	6
OG0008001	2	2
OG0008002	5	5
OG0008003	5	5
OG0008004	2	2
OG0008005	6	6
OG0008006	6	6
OG0008007	6	6
OG0008008	5	5
OG0008009	3	3
OG0008010	6	6
OG0008011	3	3
OG0008012	5	5
OG0008013	3	3
OG0008014	6	6
OG0008015	4	4
OG0008016	5	5
OG0008017	3	3
OG0008018	4	4
OG0008019	5	5
OG0008020	2	2
OG0008021	6	6
OG0008022	6	6
OG0008023	6	6
OG0008024	6	6
OG0008025	6	6
OG0008026	6	6
OG0008027	6	6
OG0008028	6	6
OG0008029	6	6
OG0008030	5	5
OG0008031	6	6
OG0008032	3	2
OG0008033	6	6
OG0008034	6	6
OG0008035	6	6
OG0008036	4	4
OG0008037	6	6
OG0008038	6	6
OG0008039	6	6
OG0008040	6	6
OG0008041	6	6
OG0008042	5	5
OG0008043	5	5
OG0008044	5	5
OG0008045	6	6
OG0008046	6	6
OG0008047	6	6
OG0008048	6	6
OG0008049	6	6
OG0008050	6	6
OG0008051	6	6
OG0008052	6	6
OG0008053	6	6
OG0008054	6	6
OG0008055	6	6
OG0008056	6	6
OG0008057	6	6
OG0008058	5	5
OG0008059	6	6
OG0008060	6	6
OG0008061	6	6
OG0008062	6	6
OG0008063	6	6
OG0008064	6	6
OG0008065	6	6
OG0008066	6	6
OG0008067	6	6
OG0008068	6	6
OG0008069	6	6
OG0008070	6	6
OG0008071	6	6
OG0008072	6	6
OG0008073	6	6
OG0008074	6	6
OG0008075	6	6
OG0008076	6	6
OG0008077	6	6
OG0008078	5	5
OG0008079	6	6
OG0008080	6	6
OG0008081	6	6
OG0008082	6	6
OG0008083	6	6
OG0008084	6	6
OG0008085	6	6
OG0008086	6	6
OG0008087	6	6
OG0008088	6	6
OG0008089	6	6
OG0008090	6	6
OG0008091	6	6
OG0008092	6	6
OG0008093	6	6
OG0008094	6	6
OG0008095	6	6
OG0008096	6	6
OG0008097	6	6
OG0008098	6	6
OG0008099	6	6
OG0008100	6	6
OG0008101	6	6
OG0008102	6	6
OG0008103	6	6
OG0008104	6	6
OG0008105	6	6
OG0008106	0	0
OG0008107	0	0
OG0008108	0	0
OG0008109	1	1
OG0008110	0	0
OG0008111	0	0
OG0008112	0	0
OG0008113	4	4
OG0008114	0	0
OG0008115	0	0
OG0008116	0	0
OG0008117	0	0
OG0008118	1	1
OG0008119	0	0
OG0008120	3	3
OG0008121	0	0
OG0008122	0	0
OG0008123	1	1
OG0008124	0	0
OG0008125	0	0
OG0008126	0	0
OG0008127	0	0
OG0008128	0	0
OG0008129	0	0
OG0008130	4	4
OG0008131	0	0
OG0008132	0	0
OG0008133	0	0
OG0008134	1	1
OG0008135	0	0
OG0008136	0	0
OG0008137	0	0
OG0008138	0	0
OG0008139	0	0
OG0008140	0	0
OG0008141	1	1
OG0008142	0	0
OG0008143	0	0
OG0008144	1	1
OG0008145	0	0
OG0008146	1	1
OG0008147	0	0
OG0008148	0	0
OG0008149	0	0
OG0008150	0	0
OG0008151	0	0
OG0008152	1	1
OG0008153	2	2
OG0008154	0	0
OG0008155	0	0
OG0008156	0	0
OG0008157	2	2
OG0008158	0	0
OG0008159	0	0
OG0008160	0	0
OG0008161	0	0
OG0008162	1	1
OG0008163	0	0
OG0008164	1	1
OG0008165	1	1
OG0008166	2	2
OG0008167	3	3
OG0008168	0	0
OG0008169	0	0
OG0008170	0	0
OG0008171	0	0
OG0008172	0	0
OG0008173	0	0
OG0008174	2	2
OG0008175	3	3
OG0008176	0	0
OG0008177	0	0
OG0008178	2	2
OG0008179	3	3
OG0008180	0	0
OG0008181	0	0
OG0008182	0	0
OG0008183	1	1
OG0008184	3	3
OG0008185	0	0
OG0008186	1	1
OG0008187	0	0
OG0008188	0	0
OG0008189	0	0
OG0008190	1	1
OG0008191	0	0
OG0008192	0	0
OG0008193	0	0
OG0008194	3	3
OG0008195	0	0
OG0008196	0	0
OG0008197	0	0
OG0008198	0	0
OG0008199	0	0
OG0008200	0	0
OG0008201	0	0
OG0008202	0	0
OG0008203	2	2
OG0008204	0	0
OG0008205	0	0
OG0008206	0	0
OG0008207	0	0
OG0008208	0	0
OG0008209	0	0
OG0008210	0	0
OG0008211	0	0
OG0008212	1	1
OG0008213	0	0
OG0008214	1	1
OG0008215	0	0
OG0008216	0	0
OG0008217	0	0
OG0008218	0	0
OG0008219	3	3
OG0008220	4	4
OG0008221	0	0
OG0008222	0	0
OG0008223	0	0
OG0008224	0	0
OG0008225	0	0
OG0008226	0	0
OG0008227	1	1
OG0008228	3	3
OG0008229	0	0
OG0008230	0	0
OG0008231	0	0
OG0008232	0	0
OG0008233	0	0
OG0008234	0	0
OG0008235	0	0
OG0008236	0	0
OG0008237	0	0
OG0008238	0	0
OG0008239	2	2
OG0008240	0	0
OG0008241	0	0
OG0008242	0	0
OG0008243	0	0
OG0008244	2	2
OG0008245	3	3
OG0008246	0	0
OG0008247	0	0
OG0008248	0	0
OG0008249	0	0
OG0008250	0	0
OG0008251	0	0
OG0008252	3	3
OG0008253	1	1
OG0008254	0	0
OG0008255	0	0
OG0008256	0	0
OG0008257	0	0
OG0008258	0	0
OG0008259	0	0
OG0008260	0	0
OG0008261	0	0
OG0008262	0	0
OG0008263	0	0
OG0008264	1	1
OG0008265	0	0
OG0008266	0	0
OG0008267	0	0
OG0008268	0	0
OG0008269	1	1
OG0008270	0	0
OG0008271	0	0
OG0008272	0	0
OG0008273	0	0
OG0008274	0	0
OG0008275	0	0
OG0008276	1	1
OG0008277	0	0
OG0008278	0	0
OG0008279	0	0
OG0008280	0	0
OG0008281	0	0
OG0008282	0	0
OG0008283	0	0
OG0008284	0	0
OG0008285	0	0
OG0008286	0	0
OG0008287	4	4
OG0008288	0	0
OG0008289	0	0
OG0008290	3	3
OG0008291	0	0
OG0008292	0	0
OG0008293	1	1
OG0008294	2	2
OG0008295	0	0
OG0008296	1	1
OG0008297	0	0
OG0008298	0	0
OG0008299	0	0
OG0008300	0	0
OG0008301	0	0
OG0008302	0	0
OG0008303	0	0
OG0008304	0	0
OG0008305	0	0
OG0008306	0	0
OG0008307	1	1
OG0008308	0	0
OG0008309	0	0
OG0008310	0	0
OG0008311	3	3
OG0008312	0	0
OG0008313	0	0
OG0008314	0	0
OG0008315	0	0
OG0008316	2	2
OG0008317	0	0
OG0008318	0	0
OG0008319	0	0
OG0008320	0	0
OG0008321	0	0
OG0008322	0	0
OG0008323	1	1
OG0008324	0	0
OG0008325	0	0
OG0008326	0	0
OG0008327	0	0
OG0008328	0	0
OG0008329	0	0
OG0008330	1	1
OG0008331	0	0
OG0008332	0	0
OG0008333	0	0
OG0008334	0	0
OG0008335	0	0
OG0008336	0	0
OG0008337	0	0
OG0008338	0	0
OG0008339	0	0
OG0008340	0	0
OG0008341	3	3
OG0008342	2	2
OG0008343	0	0
OG0008344	2	2
OG0008345	3	3
OG0008346	0	0
OG0008347	0	0
OG0008348	0	0
OG0008349	0	0
OG0008350	0	0
OG0008351	0	0
OG0008352	1	1
OG0008353	0	0
OG0008354	0	0
OG0008355	0	0
OG0008356	0	0
OG0008357	0	0
OG0008358	0	0
OG0008359	0	0
OG0008360	0	0
OG0008361	0	0
OG0008362	0	0
OG0008363	0	0
OG0008364	0	0
OG0008365	0	0
OG0008366	0	0
OG0008367	0	0
OG0008368	1	1
OG0008369	0	0
OG0008370	0	0
OG0008371	0	0
OG0008372	4	4
OG0008373	0	0
